SG_PARTIDO,DS_GASTO_NIVEL1,VR_GASTO
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,900
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,954
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,5000
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,5000
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,1500
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,5000
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,1500
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,1000
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,2000
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,2000
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,1100
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,2000
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,2500
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,2000
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,1500
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,3500
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,1500
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,3500
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,2000
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,1500
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,3500
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,2500
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,2500
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,3500
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,3500
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,2500
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,3500
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,1100
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,220
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,1100
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,110
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,400
PT,MATERIAL DE CONSUMO,56.98
PT,LANCHES E REFEIÇÕES,345
PT,LANCHES E REFEIÇÕES,46.14
PT,TRANSPORTES E VIAGENS,39.99
PT,MATERIAL DE CONSUMO,3200
PT,MANUTENÇÃO, CONSERVAÇÃO E REPAROS DE BENS,88.5
PT,TRANSPORTES E VIAGENS,1033.65
PT,TRANSPORTES E VIAGENS,1504.04
PT,TRANSPORTES E VIAGENS,1223.95
PT,TRANSPORTES E VIAGENS,579.7
PT,TRANSPORTES E VIAGENS,1029.32
PT,MANUTENÇÃO, CONSERVAÇÃO E REPAROS DE BENS,28
PT,MATERIAL DE CONSUMO,61.73
PT,MATERIAL DE CONSUMO,70
PT,MATERIAL DE CONSUMO,42
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,150
PT,TRANSPORTES E VIAGENS,125.1
PT,LANCHES E REFEIÇÕES,162
PT,LANCHES E REFEIÇÕES,372
PT,MANUTENÇÃO, CONSERVAÇÃO E REPAROS DE BENS,138
PT,TRANSPORTES E VIAGENS,131.37
PT,MATERIAL DE CONSUMO,293.84
PT,LANCHES E REFEIÇÕES,252
PT,LANCHES E REFEIÇÕES,374
PT,TRANSPORTES E VIAGENS,54
PT,TRANSPORTES E VIAGENS,134.1
PT,TRANSPORTES E VIAGENS,400
PT,MATERIAL DE CONSUMO,60
PT,MATERIAL DE CONSUMO,90
PT,MATERIAL DE CONSUMO,59.9
PT,MATERIAL DE CONSUMO,93.8
PT,TRANSPORTES E VIAGENS,196.77
PT,MANUTENÇÃO, CONSERVAÇÃO E REPAROS DE BENS,40
PT,LANCHES E REFEIÇÕES,296.6
PT,MATERIAL DE CONSUMO,461.1
PT,MATERIAL DE CONSUMO,260
PT,MATERIAL DE CONSUMO,25
PT,TRANSPORTES E VIAGENS,100.9
PT,TRANSPORTES E VIAGENS,100.03
PT,MATERIAL DE CONSUMO,70
PT,TRANSPORTES E VIAGENS,119.07
PT,MATERIAL DE CONSUMO,184.66
PT,MATERIAL DE CONSUMO,276.35
PT,MATERIAL DE CONSUMO,81.25
PT,MATERIAL DE CONSUMO,256
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,330
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,1100
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,400
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,1100
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,400
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,400
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,1100
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,1100
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,1100
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,1200
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,1100
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,1100
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,1100
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,1100
PT,MATERIAL DE CONSUMO,1020
PT,MATERIAL DE CONSUMO,350
PT,MATERIAL DE CONSUMO,300
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,2300
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,2300
PT,EVENTOS PROMOCIONAIS,1300
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,2300
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,2520
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,2520
PT,MATERIAL DE CONSUMO,1070
PT,EVENTOS PROMOCIONAIS,180
PT,EVENTOS PROMOCIONAIS,280
PT,MATERIAL DE CONSUMO,1100
PT,EVENTOS PROMOCIONAIS,600
PT,MANUTENÇÃO, CONSERVAÇÃO E REPAROS DE BENS,64
PT,EVENTOS PROMOCIONAIS,300
PT,MATERIAL DE CONSUMO,45
PT,MATERIAL DE CONSUMO,230
PT,MATERIAL DE CONSUMO,3210
PT,MATERIAL DE CONSUMO,170
PT,MATERIAL DE CONSUMO,415
PT,TRANSPORTES E VIAGENS,130
PT,SEGURANÇA E VIGILÃ‚NCIA,399.24
PT,SEGURANÇA E VIGILÃ‚NCIA,399.24
PT,MANUTENÇÃO, CONSERVAÇÃO E REPAROS DE BENS,300
PT,MANUTENÇÃO, CONSERVAÇÃO E REPAROS DE BENS,100
PT,SEGURANÇA E VIGILÃ‚NCIA,399.24
PT,SEGURANÇA E VIGILÃ‚NCIA,399.24
PT,MANUTENÇÃO, CONSERVAÇÃO E REPAROS DE BENS,200
PT,MATERIAL DE CONSUMO,562.36
PT,TRANSPORTES E VIAGENS,140
PT,MATERIAL DE CONSUMO,315
PT,MATERIAL DE CONSUMO,235
PT,ATIVO PERMANENTE,1495
PT,TRANSPORTES E VIAGENS,145.92
PT,TRANSPORTES E VIAGENS,62.72
PT,LANCHES E REFEIÇÕES,46.78
PT,LANCHES E REFEIÇÕES,19.92
PT,LANCHES E REFEIÇÕES,22.96
PT,TRANSPORTES E VIAGENS,108.8
PT,TRANSPORTES E VIAGENS,302.4
PT,MATERIAL DE CONSUMO,40.41
PT,LANCHES E REFEIÇÕES,22.3
PT,MATERIAL DE CONSUMO,38
PT,MATERIAL DE CONSUMO,63.15
PT,TRANSPORTES E VIAGENS,180.26
PT,PROPAGANDA E PUBLICIDADE,800
PT,TRANSPORTES E VIAGENS,456
PT,TRANSPORTES E VIAGENS,480
PT,TRANSPORTES E VIAGENS,450
PT,MATERIAL DE CONSUMO,7.5
PT,MATERIAL DE CONSUMO,110
PT,MATERIAL DE CONSUMO,20
PT,MATERIAL DE CONSUMO,6
PT,MATERIAL DE CONSUMO,15
PT,MANUTENÇÃO, CONSERVAÇÃO E REPAROS DE BENS,72
PT,MANUTENÇÃO, CONSERVAÇÃO E REPAROS DE BENS,18.6
PT,MATERIAL DE CONSUMO,7.29
PT,MANUTENÇÃO, CONSERVAÇÃO E REPAROS DE BENS,100
PT,MATERIAL DE CONSUMO,1.6
PT,MANUTENÇÃO, CONSERVAÇÃO E REPAROS DE BENS,3.4
PT,MANUTENÇÃO, CONSERVAÇÃO E REPAROS DE BENS,6
PT,LANCHES E REFEIÇÕES,59.4
PT,TRANSPORTES E VIAGENS,67.64
PT,MATERIAL DE CONSUMO,7.5
PT,MANUTENÇÃO, CONSERVAÇÃO E REPAROS DE BENS,255
PT,TRANSPORTES E VIAGENS,178.5
PT,TRANSPORTES E VIAGENS,207.64
PT,TRANSPORTES E VIAGENS,70
PT,MATERIAL DE CONSUMO,670
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,1700
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,500
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,1500
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,1700
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,1700
PT,SEGURANÇA E VIGILÃ‚NCIA,399.24
PT,MATERIAL DE CONSUMO,72
PT,EVENTOS PROMOCIONAIS,1020
PT,EVENTOS PROMOCIONAIS,300
PT,TRANSPORTES E VIAGENS,680
PT,EVENTOS PROMOCIONAIS,150
PT,MANUTENÇÃO, CONSERVAÇÃO E REPAROS DE BENS,200
PT,TRANSPORTES E VIAGENS,100
PT,MANUTENÇÃO, CONSERVAÇÃO E REPAROS DE BENS,59.09
PT,TRANSPORTES E VIAGENS,179.8
PT,MATERIAL DE CONSUMO,102.41
PT,MATERIAL DE CONSUMO,87.3
PT,MANUTENÇÃO, CONSERVAÇÃO E REPAROS DE BENS,240
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,1000
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,1000
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,2670
PT,TELECOMUNICAÇÕES E INTERNET,121
PT,TELECOMUNICAÇÕES E INTERNET,110
PT,MATERIAL DE CONSUMO,48
PT,DESPESAS FINANCEIRAS,20.3
PT,TRANSPORTES E VIAGENS,114
PT,MANUTENÇÃO, CONSERVAÇÃO E REPAROS DE BENS,130
PT,LANCHES E REFEIÇÕES,106.4
PT,LANCHES E REFEIÇÕES,17.25
PT,MATERIAL DE CONSUMO,40.5
PT,TRANSPORTES E VIAGENS,138
PT,MATERIAL DE CONSUMO,40.33
PT,MATERIAL DE CONSUMO,326.2
PT,LANCHES E REFEIÇÕES,206.98
PT,TRANSPORTES E VIAGENS,62.97
PT,TRANSPORTES E VIAGENS,193.07
PT,MATERIAL DE CONSUMO,185.5
PT,TELECOMUNICAÇÕES E INTERNET,25
PT,MANUTENÇÃO, CONSERVAÇÃO E REPAROS DE BENS,100
PT,MATERIAL DE CONSUMO,46.9
PT,MATERIAL DE CONSUMO,115
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,450
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,945
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,1500
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,1700
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,940
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,450
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,1500
PT,MANUTENÇÃO, CONSERVAÇÃO E REPAROS DE BENS,300
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,690
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,870
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,850
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,800
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,5000
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,5000
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,1500
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,2500
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,400
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,1100
PT,MATERIAL DE CONSUMO,550
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,1100
PT,MATERIAL DE CONSUMO,250
PT,MATERIAL DE CONSUMO,170
PT,EVENTOS PROMOCIONAIS,80
PT,EVENTOS PROMOCIONAIS,450
PT,MATERIAL DE CONSUMO,1700
PT,MATERIAL DE CONSUMO,120
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,360
PT,MANUTENÇÃO, CONSERVAÇÃO E REPAROS DE BENS,160
PT,MATERIAL DE CONSUMO,9000
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,2500
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,2500
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,480
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,1560
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,1700
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,1500
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,1700
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,1000
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,1200
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,1700
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,1500
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,560
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,1500
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,1700
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,1700
PT,MATERIAL DE CONSUMO,48.6
PT,TRANSPORTES E VIAGENS,131.97
PT,OUTRAS DESPESAS GERAIS,69.9
PT,TRANSPORTES E VIAGENS,131.97
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,1000
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,1000
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,1000
PT,PROPAGANDA E PUBLICIDADE,1000
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,1000
PT,PUBLICAÇÕES,1000
PT,EVENTOS PROMOCIONAIS,300
PT,TRANSPORTES E VIAGENS,1000
PT,TRANSPORTES E VIAGENS,700
PT,PROPAGANDA E PUBLICIDADE,7500
PT,PROPAGANDA E PUBLICIDADE,7500
PT,TRANSPORTES E VIAGENS,172.2
PT,MATERIAL DE CONSUMO,70
PT,TELECOMUNICAÇÕES E INTERNET,217.17
PT,MATERIAL DE CONSUMO,12.9
PT,MANUTENÇÃO, CONSERVAÇÃO E REPAROS DE BENS,4
PT,MATERIAL DE CONSUMO,60
PT,MATERIAL DE CONSUMO,110
PT,MATERIAL DE CONSUMO,225
PT,MATERIAL DE CONSUMO,483.75
PT,MANUTENÇÃO, CONSERVAÇÃO E REPAROS DE BENS,14
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,311.5
PT,MATERIAL DE CONSUMO,117.43
PT,MATERIAL DE CONSUMO,1130.4
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,534
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,267
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,534
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,712
PT,LANCHES E REFEIÇÕES,445
PT,MANUTENÇÃO, CONSERVAÇÃO E REPAROS DE BENS,534
PT,EVENTOS PROMOCIONAIS,89
PT,MANUTENÇÃO, CONSERVAÇÃO E REPAROS DE BENS,623
PT,TRANSPORTES E VIAGENS,626.74
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,178
PT,EVENTOS PROMOCIONAIS,267
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,1780
PT,OUTRAS DESPESAS GERAIS,40
PT,MATERIAL DE CONSUMO,9.6
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,945
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,1200
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,1500
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,1500
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,1500
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,1700
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,1500
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,1500
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,1500
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,790
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,1800
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,954
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,800
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,400
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,1650
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,5000
PT,MANUTENÇÃO, CONSERVAÇÃO E REPAROS DE BENS,950
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,5000
PT,MANUTENÇÃO, CONSERVAÇÃO E REPAROS DE BENS,1200
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,5000
PT,MANUTENÇÃO, CONSERVAÇÃO E REPAROS DE BENS,500
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,5000
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,5000
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,5000
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,5000
PT,LANCHES E REFEIÇÕES,2000
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,1500
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,2000
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,2000
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,3500
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,3500
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,2500
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,3500
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,2500
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,2000
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,2000
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,3500
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,1500
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,3500
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,1500
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,2500
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,1500
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,1500
PT,MATERIAL DE CONSUMO,11.2
PT,TRANSPORTES E VIAGENS,509.7
PT,MATERIAL DE CONSUMO,354.2
PT,MATERIAL DE CONSUMO,7.5
PT,MATERIAL DE CONSUMO,40.5
PT,MATERIAL DE CONSUMO,92.1
PT,LANCHES E REFEIÇÕES,139.95
PT,LANCHES E REFEIÇÕES,160.8
PT,TRANSPORTES E VIAGENS,100
PT,MATERIAL DE CONSUMO,40.5
PT,MATERIAL DE CONSUMO,1567.96
PT,LANCHES E REFEIÇÕES,47
PT,TRANSPORTES E VIAGENS,504.83
PT,MATERIAL DE CONSUMO,380.7
PT,TRIBUTOS,34.84
PT,LANCHES E REFEIÇÕES,11.16
PT,MATERIAL DE CONSUMO,194.5
PT,LANCHES E REFEIÇÕES,227.83
PT,MATERIAL DE CONSUMO,60
PT,SERVIÇOS CARTORÃRIOS,3.2
PT,MATERIAL DE CONSUMO,20.28
PT,LANCHES E REFEIÇÕES,184.25
PT,MATERIAL DE CONSUMO,336.53
PT,MANUTENÇÃO, CONSERVAÇÃO E REPAROS DE BENS,24.98
PT,MATERIAL DE CONSUMO,129.8
PT,LANCHES E REFEIÇÕES,236.09
PT,TRANSPORTES E VIAGENS,100
PT,TRANSPORTES E VIAGENS,340.47
PT,TRANSPORTES E VIAGENS,1517.41
PT,TRANSPORTES E VIAGENS,1714.35
PT,TRANSPORTES E VIAGENS,1783.58
PT,TRANSPORTES E VIAGENS,491.79
PT,TRANSPORTES E VIAGENS,353.81
PT,TRANSPORTES E VIAGENS,997.63
PT,ENERGIA ELÉTRICA,1.08
PT,ENERGIA ELÉTRICA,565.35
PT,ENERGIA ELÉTRICA,16.03
PT,ÁGUA E ESGOTO,74.84
PT,PESSOAL,61.24
PT,ENERGIA ELÉTRICA,62.77
PT,ENERGIA ELÉTRICA,669.69
PT,ENERGIA ELÉTRICA,118.67
PT,ÁGUA E ESGOTO,223.27
PT,TELECOMUNICAÇÕES E INTERNET,414.45
PT,ÁGUA E ESGOTO,128.43
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,2500
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,1500
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,2500
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,2500
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,2500
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,1500
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,1100
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,400
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,1100
PT,MATERIAL DE CONSUMO,400
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,400
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,1100
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,1100
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,400
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,1100
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,400
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,1100
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,1100
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,1100
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,1100
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,1100
PT,MATERIAL DE CONSUMO,350
PT,MATERIAL DE CONSUMO,80
PT,MATERIAL DE CONSUMO,200
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,2300
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,2300
PT,EVENTOS PROMOCIONAIS,720
PT,OUTRAS DESPESAS COM PROPAGANDA DOUTRINÁRIA E POLÍTICA,860
PT,PROPAGANDA E PUBLICIDADE,860
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,2300
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,2300
PT,PUBLICAÇÕES,400
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,2520
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,2520
PT,MATERIAL DE CONSUMO,740
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,120
PT,EVENTOS PROMOCIONAIS,480
PT,EVENTOS PROMOCIONAIS,620
PT,EVENTOS PROMOCIONAIS,158
PT,EVENTOS PROMOCIONAIS,325
PT,MANUTENÇÃO, CONSERVAÇÃO E REPAROS DE BENS,64
PT,MANUTENÇÃO, CONSERVAÇÃO E REPAROS DE BENS,64
PT,MANUTENÇÃO, CONSERVAÇÃO E REPAROS DE BENS,40
PT,MATERIAL DE CONSUMO,750
PT,ÁGUA E ESGOTO,407.07
PT,ENERGIA ELÉTRICA,64.19
PT,ÁGUA E ESGOTO,597.37
PT,TELECOMUNICAÇÕES E INTERNET,217.17
PT,ENERGIA ELÉTRICA,771.39
PT,ENERGIA ELÉTRICA,15.44
PT,ÁGUA E ESGOTO,128.54
PT,ÁGUA E ESGOTO,242.06
PT,TELECOMUNICAÇÕES E INTERNET,381.14
PT,ENERGIA ELÉTRICA,23.39
PT,ÁGUA E ESGOTO,242.06
PT,TELECOMUNICAÇÕES E INTERNET,218.09
PT,ENERGIA ELÉTRICA,77.62
PT,ENERGIA ELÉTRICA,95.75
PT,ENERGIA ELÉTRICA,648.55
PT,ÁGUA E ESGOTO,242.06
PT,PESSOAL,160.11
PT,ENERGIA ELÉTRICA,70.12
PT,ENERGIA ELÉTRICA,783.56
PT,ÁGUA E ESGOTO,242.06
PT,TELECOMUNICAÇÕES E INTERNET,227.05
PT,ENERGIA ELÉTRICA,66.65
PT,ENERGIA ELÉTRICA,17.8
PT,ÁGUA E ESGOTO,168.26
PT,ÁGUA E ESGOTO,175.42
PT,ÁGUA E ESGOTO,242.06
PT,ENERGIA ELÉTRICA,757.84
PT,TRIBUTOS,409.06
PT,ENERGIA ELÉTRICA,58.17
PT,ÁGUA E ESGOTO,137.47
PT,ÁGUA E ESGOTO,229.8
PT,ÁGUA E ESGOTO,339.5
PT,TELECOMUNICAÇÕES E INTERNET,381.2
PT,TELECOMUNICAÇÕES E INTERNET,415.76
PT,ENERGIA ELÉTRICA,24.15
PT,TELECOMUNICAÇÕES E INTERNET,219.67
PT,ÁGUA E ESGOTO,128.54
PT,TELECOMUNICAÇÕES E INTERNET,345.93
PT,ALUGUÉIS E CONDOMÍNIOS,144.47
PT,ALUGUÉIS E CONDOMÍNIOS,913.92
PT,TELECOMUNICAÇÕES E INTERNET,416.13
PT,ALUGUÉIS E CONDOMÍNIOS,747.94
PT,SERVIÇOS CARTORÃRIOS,5
PT,SERVIÇOS POSTAIS,37.65
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,200
PT,TRANSPORTES E VIAGENS,117.52
PT,TRANSPORTES E VIAGENS,50.89
PT,TRANSPORTES E VIAGENS,70
PT,TRANSPORTES E VIAGENS,410
PT,EVENTOS PROMOCIONAIS,700
PT,MANUTENÇÃO, CONSERVAÇÃO E REPAROS DE BENS,80
PT,MATERIAL DE CONSUMO,1300
PT,MATERIAL DE CONSUMO,280
PT,MATERIAL DE CONSUMO,27.5
PT,CÓPIAS, ENCADERNAÇÕES E SERVIÇOS SIMILARES,9.75
PT,SEGURANÇA E VIGILÃ‚NCIA,399.24
PT,SEGURANÇA E VIGILÃ‚NCIA,399.24
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,250
PT,MATERIAL DE CONSUMO,20
PT,EVENTOS PROMOCIONAIS,200
PT,TRANSPORTES E VIAGENS,458
PT,EVENTOS PROMOCIONAIS,577.5
PT,TRANSPORTES E VIAGENS,170.86
PT,MATERIAL DE CONSUMO,2500
PT,MATERIAL DE CONSUMO,17.1
PT,PUBLICAÇÕES,479
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,890
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,1335
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,1000
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,1000
PT,ENERGIA ELÉTRICA,599.19
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,1000
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,1000
PT,SERVIÇOS TÉCNICO-PROFISSIONAIS,1000
PT,MATERIAL DE CONSUMO,112
PT,TELECOMUNICAÇÕES E INTERNET,436.92
PT,DESPESAS FINANCEIRAS,10.15
PT,MATERIAL DE CONSUMO,460.1
PT,TRANSPORTES E VIAGENS,122.1
PT,MATERIAL DE CONSUMO,1433.07
PT,MATERIAL DE CONSUMO,36
PT,MATERIAL DE CONSUMO,100
PT,TRANSPORTES E VIAGENS,10
PT,MATERIAL DE CONSUMO,268
PT,MATERIAL DE CONSUMO,54.77
PT,MATERIAL DE CONSUMO,14.99
PT,MATERIAL DE CONSUMO,11.07
PT,TRANSPORTES E VIAGENS,50
PT,TRANSPORTES E VIAGENS,440
PT,TRANSPORTES E VIAGENS,440
PT,TRANSPORTES E VIAGENS,220
PT,TRANSPORTES E VIAGENS,280
PT,TRANSPORTES E VIAGENS,97.94
PT,TRANSPORTES E VIAGENS,47.99
PT,SERVIÇOS CARTORÃRIOS,24.2
